time,T1,T2,T3,T4,T5,T6,T_amb,irrad,u1,u2,u3,u4,u5,u6,T_sup,T_lb,T_ub,E1,E2,E3,E4,E5,E6,Tret1,Tret2,Tret3,Tret4,Tret5,Tret6,F1,F2,F3,F4,F5,F6
2020-01-12 17:00:00,19.9,21.57,21.45,20.98,22.54,22.91,-5.82,0.0,1.0,1.0,1.0,1.0,1.0,0.66,36.0,21.0,23.0,959.8,1125.65,755.96,572.22,752.51,539.14,30.77,29.99,30.39,30.51,28.57,23.92,0.043934,0.044842,0.032212,0.024945,0.024234,0.010678
2020-01-12 17:15:00,19.83,21.5,21.36,20.91,22.47,23.0,-5.89,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,963.79,1131.12,762.42,575.03,755.34,789.49,30.75,29.97,30.34,30.49,28.54,24.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 17:30:00,19.76,21.43,21.29,20.83,22.4,23.06,-5.95,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,967.63,1136.44,768.81,577.8,758.13,789.51,30.73,29.94,30.29,30.46,28.52,24.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 17:45:00,19.69,21.36,21.2,20.76,22.34,23.09,-6.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,971.46,1141.66,775.02,580.58,760.96,788.36,30.71,29.91,30.24,30.43,28.49,24.35,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 18:00:00,19.63,21.29,21.13,20.68,22.27,23.1,-6.05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,975.09,1146.71,781.16,583.28,763.71,787.82,30.69,29.88,30.2,30.41,28.46,24.36,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 18:15:00,19.57,21.23,21.06,20.61,22.21,22.89,-6.08,0.0,1.0,1.0,1.0,1.0,1.0,0.243,36.0,21.0,23.0,978.63,1151.56,787.07,585.92,766.45,206.92,30.67,29.86,30.15,30.38,28.43,23.41,0.043934,0.044842,0.032212,0.024945,0.024234,0.003931
2020-01-12 18:30:00,19.5,21.17,20.99,20.54,22.15,22.75,-6.11,0.0,1.0,1.0,1.0,1.0,1.0,0.243,36.0,21.0,23.0,982.05,1156.27,791.55,588.38,769.17,208.06,30.65,29.83,30.12,30.36,28.41,23.34,0.043934,0.044842,0.032212,0.024945,0.024234,0.003931
2020-01-12 18:45:00,19.45,21.11,20.92,20.48,22.09,22.67,-6.14,0.0,1.0,1.0,1.0,1.0,1.0,0.243,36.0,21.0,23.0,985.45,1160.88,795.89,590.84,771.92,209.26,30.63,29.81,30.09,30.33,28.38,23.26,0.043934,0.044842,0.032212,0.024945,0.024234,0.003931
2020-01-12 19:00:00,19.42,21.1,20.89,20.46,22.07,22.6,-6.19,0.0,1.0,1.0,1.0,1.0,1.0,0.243,36.0,21.0,23.0,988.2,1164.73,799.5,592.73,774.1,210.26,30.62,29.79,30.06,30.32,28.36,23.2,0.043934,0.044842,0.032212,0.024945,0.024234,0.003931
2020-01-12 19:15:00,19.42,21.11,20.89,20.45,22.06,22.75,-6.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,989.95,1166.48,802.08,593.72,775.49,801.48,30.61,29.78,30.04,30.31,28.34,24.16,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 19:30:00,19.43,21.13,20.89,20.46,22.07,22.87,-6.29,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,990.95,1167.42,803.69,594.45,776.42,804.63,30.6,29.77,30.03,30.3,28.34,24.11,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 19:45:00,19.44,21.15,20.91,20.48,22.09,22.9,-6.34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,991.26,1167.94,805.24,594.7,776.78,803.76,30.6,29.77,30.02,30.3,28.33,24.12,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 20:00:00,19.43,21.13,20.9,20.46,22.08,22.91,-6.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,991.91,1168.92,806.69,595.2,777.4,804.41,30.6,29.76,30.01,30.29,28.33,24.11,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 20:15:00,19.41,21.11,20.88,20.44,22.07,22.93,-6.46,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,992.88,1170.49,808.09,595.92,778.08,801.88,30.59,29.76,30.0,30.28,28.32,24.15,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 20:30:00,19.39,21.06,20.86,20.44,22.06,22.96,-6.52,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,994.13,1172.46,809.78,596.54,778.83,799.46,30.59,29.74,29.99,30.28,28.31,24.19,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 20:45:00,19.36,21.04,20.84,20.41,22.04,22.98,-6.58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,995.51,1175.08,811.53,597.07,779.53,796.93,30.58,29.73,29.97,30.27,28.3,24.22,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 21:00:00,19.35,21.03,20.81,20.4,22.03,23.01,-6.62,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,996.8,1176.89,813.11,597.88,780.48,794.36,30.57,29.72,29.96,30.27,28.3,24.26,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 21:15:00,19.33,21.01,20.8,20.39,22.01,23.01,-6.66,0.0,1.0,1.0,1.0,1.0,1.0,0.921,36.0,21.0,23.0,997.79,1178.37,814.72,598.48,781.26,735.41,30.57,29.71,29.95,30.26,28.29,24.21,0.043934,0.044842,0.032212,0.024945,0.024234,0.014917
2020-01-12 21:30:00,19.32,21.0,20.78,20.37,22.0,23.03,-6.7,0.0,1.0,1.0,1.0,1.0,1.0,0.921,36.0,21.0,23.0,998.85,1179.81,816.07,599.14,782.09,733.14,30.56,29.71,29.94,30.25,28.28,24.24,0.043934,0.044842,0.032212,0.024945,0.024234,0.014917
2020-01-12 21:45:00,19.31,20.99,20.77,20.36,21.99,23.05,-6.74,0.0,1.0,1.0,1.0,1.0,1.0,0.921,36.0,21.0,23.0,999.69,1181.12,817.54,599.71,782.79,731.02,30.56,29.7,29.93,30.25,28.27,24.28,0.043934,0.044842,0.032212,0.024945,0.024234,0.014917
2020-01-12 22:00:00,19.3,20.97,20.75,20.35,21.98,23.06,-6.79,0.0,1.0,1.0,1.0,1.0,1.0,0.921,36.0,21.0,23.0,1000.62,1182.37,818.65,600.28,783.48,730.02,30.55,29.69,29.92,30.24,28.27,24.29,0.043934,0.044842,0.032212,0.024945,0.024234,0.014917
2020-01-12 22:15:00,19.28,20.96,20.74,20.33,21.96,22.97,-6.85,0.0,1.0,1.0,1.0,1.0,1.0,0.532,36.0,21.0,23.0,1001.45,1183.61,819.91,600.8,784.09,438.09,30.55,29.69,29.91,30.24,28.26,23.82,0.043934,0.044842,0.032212,0.024945,0.024234,0.008608
2020-01-12 22:30:00,19.27,20.95,20.72,20.32,21.95,22.91,-6.9,0.0,1.0,1.0,1.0,1.0,1.0,0.532,36.0,21.0,23.0,1002.41,1184.85,821.03,601.39,784.79,438.17,30.54,29.68,29.9,30.23,28.25,23.82,0.043934,0.044842,0.032212,0.024945,0.024234,0.008608
2020-01-12 22:45:00,19.25,20.93,20.71,20.3,21.94,22.88,-6.95,0.0,1.0,1.0,1.0,1.0,1.0,0.532,36.0,21.0,23.0,1003.24,1186.03,822.26,601.92,785.41,438.59,30.54,29.67,29.89,30.23,28.25,23.81,0.043934,0.044842,0.032212,0.024945,0.024234,0.008608
2020-01-12 23:00:00,19.24,20.92,20.69,20.29,21.93,22.87,-6.97,0.0,1.0,1.0,1.0,1.0,1.0,0.532,36.0,21.0,23.0,1004.16,1187.23,823.34,602.49,786.1,438.68,30.53,29.67,29.89,30.22,28.24,23.81,0.043934,0.044842,0.032212,0.024945,0.024234,0.008608
2020-01-12 23:15:00,19.23,20.91,20.68,20.28,21.92,22.98,-6.99,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1004.89,1188.33,824.52,602.98,786.69,785.41,30.53,29.66,29.88,30.22,28.23,24.39,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 23:30:00,19.22,20.9,20.66,20.27,21.91,23.07,-7.01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1005.69,1189.44,825.54,603.52,787.34,784.62,30.52,29.65,29.87,30.21,28.23,24.41,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-12 23:45:00,19.21,20.89,20.66,20.25,21.89,23.12,-7.03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1006.31,1190.39,826.58,603.98,787.87,782.11,30.52,29.65,29.86,30.21,28.22,24.44,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 00:00:00,19.2,20.88,20.64,20.25,21.89,23.15,-7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1007.11,1191.39,827.43,604.47,788.46,780.43,30.52,29.64,29.85,30.2,28.22,24.47,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 00:15:00,19.19,20.87,20.63,20.23,21.88,22.87,-6.97,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1007.6,1192.34,828.44,604.84,788.9,0.0,30.51,29.64,29.85,30.2,28.21,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 00:30:00,19.19,20.86,20.62,20.23,21.87,22.7,-6.94,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1008.27,1193.35,829.21,605.29,789.46,0.0,30.51,29.63,29.84,30.19,28.21,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 00:45:00,19.18,20.85,20.61,20.22,21.86,22.61,-6.91,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1008.72,1194.28,830.16,605.64,789.86,0.0,30.51,29.63,29.83,30.19,28.2,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 01:00:00,19.18,20.84,20.6,20.21,21.86,22.55,-6.87,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1009.35,1195.27,830.88,606.06,790.38,0.0,30.5,29.62,29.83,30.19,28.2,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 01:15:00,19.17,20.82,20.59,20.2,21.85,22.77,-6.83,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1009.78,1196.22,831.82,606.39,790.77,785.41,30.5,29.62,29.82,30.18,28.19,24.39,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 01:30:00,19.16,20.81,20.58,20.19,21.84,22.96,-6.79,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1010.36,1197.19,832.48,606.79,791.26,787.5,30.5,29.61,29.82,30.18,28.19,24.36,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 01:45:00,19.16,20.8,20.57,20.18,21.83,23.03,-6.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1010.76,1198.1,833.33,607.1,791.63,783.31,30.5,29.61,29.81,30.18,28.19,24.43,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 02:00:00,19.15,20.78,20.56,20.17,21.82,23.08,-6.72,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1011.38,1199.17,834.07,607.53,792.15,781.32,30.49,29.6,29.81,30.17,28.18,24.45,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 02:15:00,19.13,20.76,20.54,20.15,21.81,22.95,-6.69,0.0,1.0,1.0,1.0,1.0,1.0,0.446,36.0,21.0,23.0,1012.0,1200.49,835.1,607.99,792.64,368.22,30.49,29.6,29.8,30.17,28.18,23.8,0.043934,0.044842,0.032212,0.024945,0.024234,0.007219
2020-01-13 02:30:00,19.12,20.74,20.52,20.14,21.79,22.88,-6.66,0.0,1.0,1.0,1.0,1.0,1.0,0.446,36.0,21.0,23.0,1012.88,1201.94,836.06,608.58,793.33,368.54,30.48,29.59,29.79,30.16,28.17,23.79,0.043934,0.044842,0.032212,0.024945,0.024234,0.007219
2020-01-13 02:45:00,19.1,20.72,20.5,20.12,21.77,22.84,-6.62,0.0,1.0,1.0,1.0,1.0,1.0,0.446,36.0,21.0,23.0,1013.71,1203.4,837.23,609.17,793.98,369.22,30.48,29.58,29.78,30.16,28.16,23.76,0.043934,0.044842,0.032212,0.024945,0.024234,0.007219
2020-01-13 03:00:00,19.04,20.67,20.47,20.07,21.73,22.82,-6.6,0.0,1.0,1.0,1.0,1.0,1.0,0.446,36.0,21.0,23.0,1015.37,1205.32,838.36,610.13,795.03,369.58,30.47,29.57,29.77,30.15,28.15,23.75,0.043934,0.044842,0.032212,0.024945,0.024234,0.007219
2020-01-13 03:15:00,19.0,20.62,20.41,20.02,21.69,22.96,-6.58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1017.94,1208.27,840.08,611.64,796.55,784.22,30.46,29.55,29.76,30.13,28.14,24.41,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 03:30:00,18.94,20.56,20.36,19.95,21.62,23.05,-6.56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1019.98,1211.32,842.74,613.3,798.29,785.83,30.45,29.54,29.74,30.12,28.12,24.39,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 03:45:00,18.9,20.51,20.29,19.89,21.57,23.08,-6.53,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1022.7,1214.64,845.12,615.33,800.53,785.41,30.43,29.52,29.72,30.1,28.1,24.39,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 04:00:00,18.87,20.5,20.27,19.87,21.54,23.09,-6.51,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1024.52,1217.31,847.42,616.7,802.03,786.12,30.42,29.51,29.71,30.09,28.08,24.38,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 04:15:00,18.87,20.5,20.26,19.87,21.55,22.91,-6.49,0.0,1.0,1.0,1.0,1.0,1.0,0.354,36.0,21.0,23.0,1025.76,1218.48,848.39,617.23,802.96,297.7,30.41,29.5,29.7,30.08,28.07,23.56,0.043934,0.044842,0.032212,0.024945,0.024234,0.005725
2020-01-13 04:30:00,18.88,20.5,20.27,19.88,21.55,22.79,-6.47,0.0,1.0,1.0,1.0,1.0,1.0,0.354,36.0,21.0,23.0,1026.13,1219.16,849.02,617.36,803.2,299.15,30.41,29.5,29.69,30.08,28.07,23.5,0.043934,0.044842,0.032212,0.024945,0.024234,0.005725
2020-01-13 04:45:00,18.89,20.51,20.28,19.9,21.57,22.72,-6.45,0.0,1.0,1.0,1.0,1.0,1.0,0.354,36.0,21.0,23.0,1026.35,1219.55,849.06,617.35,803.31,300.79,30.41,29.49,29.69,30.08,28.07,23.43,0.043934,0.044842,0.032212,0.024945,0.024234,0.005725
2020-01-13 05:00:00,18.88,20.49,20.28,19.87,21.55,22.66,-6.42,0.0,1.0,1.0,1.0,1.0,1.0,0.354,36.0,21.0,23.0,1026.52,1220.04,849.62,617.49,803.51,301.88,30.41,29.49,29.69,30.08,28.07,23.38,0.043934,0.044842,0.032212,0.024945,0.024234,0.005725
2020-01-13 05:15:00,18.87,20.47,20.25,19.85,21.54,22.79,-6.39,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1027.5,1221.64,850.4,618.33,804.34,799.33,30.4,29.48,29.68,30.07,28.06,24.19,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 05:30:00,18.84,20.44,20.23,19.82,21.51,22.89,-6.37,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1028.48,1223.28,851.87,619.17,805.23,801.33,30.4,29.47,29.67,30.06,28.05,24.16,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 05:45:00,18.82,20.42,20.19,19.79,21.48,22.92,-6.34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1029.9,1225.13,853.14,620.25,806.48,800.28,30.39,29.46,29.66,30.05,28.04,24.17,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 06:00:00,18.79,20.39,20.17,19.75,21.45,22.94,-6.32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1031.09,1226.95,854.84,621.25,807.6,800.47,30.39,29.45,29.65,30.04,28.03,24.17,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 06:15:00,18.77,20.36,20.13,19.72,21.42,22.95,-6.31,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1032.64,1228.93,856.27,622.44,808.98,800.96,30.38,29.44,29.64,30.03,28.01,24.16,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 06:30:00,18.73,20.33,20.1,19.68,21.39,22.95,-6.29,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1033.93,1230.83,858.07,623.52,810.2,801.63,30.37,29.43,29.63,30.02,28.0,24.15,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 06:45:00,18.71,20.31,20.06,19.65,21.36,22.96,-6.28,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1035.56,1232.89,859.59,624.8,811.68,799.43,30.36,29.42,29.62,30.01,27.99,24.19,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 07:00:00,18.7,20.28,20.06,19.67,21.36,22.98,-6.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1036.62,1234.8,861.01,625.44,812.48,797.21,30.36,29.41,29.61,30.0,27.98,24.22,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 07:15:00,18.71,20.29,20.06,19.67,21.36,23.0,-6.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1037.33,1236.3,861.59,625.44,812.83,794.85,30.35,29.4,29.6,30.0,27.98,24.25,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 07:30:00,18.72,20.31,20.07,19.68,21.37,23.03,-6.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1037.47,1236.38,861.8,625.66,813.15,792.44,30.35,29.4,29.6,30.0,27.97,24.29,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 07:45:00,18.73,20.32,20.09,19.69,21.39,23.05,-6.22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1037.38,1236.2,861.84,625.65,813.25,789.97,30.35,29.4,29.6,30.0,27.97,24.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 08:00:00,18.75,20.34,20.1,19.7,21.4,23.07,-6.16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,1037.2,1235.88,861.74,625.61,813.29,787.45,30.35,29.41,29.6,30.0,27.97,24.36,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-13 08:15:00,18.77,20.36,20.12,19.72,21.41,22.95,-6.1,4.2,1.0,1.0,1.0,1.0,1.0,0.488,36.0,21.0,23.0,1036.44,1235.07,861.09,625.16,812.94,403.76,30.36,29.41,29.6,30.0,27.97,23.77,0.043934,0.044842,0.032212,0.024945,0.024234,0.007897
2020-01-13 08:30:00,18.88,20.69,20.22,19.82,21.47,22.89,-6.05,64.0,1.0,1.0,1.0,1.0,1.0,0.488,36.0,21.0,23.0,1099.69,1193.55,905.39,661.02,836.01,405.57,30.01,29.63,29.28,29.66,27.75,23.71,0.043934,0.044842,0.032212,0.024945,0.024234,0.007897
2020-01-13 08:45:00,18.91,21.03,20.27,19.85,21.55,22.82,-5.99,123.9,1.0,1.0,1.0,1.0,1.0,0.488,36.0,21.0,23.0,1030.94,1045.25,855.88,621.61,809.11,406.28,30.39,30.42,29.64,30.04,28.01,23.69,0.043934,0.044842,0.032212,0.024945,0.024234,0.007897
2020-01-13 09:00:00,18.96,21.26,20.37,19.89,21.56,22.79,-5.61,183.7,1.0,1.0,1.0,1.0,1.0,0.488,36.0,21.0,23.0,1024.28,996.81,850.38,617.67,805.46,407.41,30.42,30.68,29.68,30.08,28.05,23.66,0.043934,0.044842,0.032212,0.024945,0.024234,0.007897
2020-01-13 09:15:00,19.18,21.72,20.64,20.07,21.71,22.64,-5.24,243.5,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1084.52,916.35,818.07,651.88,827.19,0.0,30.09,31.11,29.92,29.75,27.83,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 09:30:00,19.3,22.02,20.95,20.16,21.85,22.47,-4.86,262.1,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1013.27,836.5,691.09,611.37,798.3,0.0,30.48,31.54,30.87,30.14,28.12,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 09:45:00,19.47,22.27,21.11,20.3,21.99,22.38,-4.49,280.6,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,1005.63,814.53,654.64,607.28,794.24,0.0,30.52,31.65,31.14,30.18,28.16,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 10:00:00,19.58,22.47,21.35,20.41,22.08,22.31,-4.17,299.2,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,998.42,797.95,620.93,603.25,789.81,0.0,30.56,31.74,31.39,30.21,28.2,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 10:15:00,19.75,22.69,21.51,20.56,22.22,22.24,-3.84,317.7,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,991.85,777.04,578.58,599.23,785.38,0.0,30.6,31.85,31.7,30.25,28.25,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 10:30:00,19.88,22.88,21.77,20.68,22.32,22.16,-3.52,343.4,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,982.95,754.63,532.93,593.98,779.65,0.0,30.65,31.97,32.04,30.3,28.3,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 10:45:00,20.06,23.1,21.96,20.86,22.46,22.09,-3.19,369.1,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,975.24,738.56,483.91,589.24,774.54,0.0,30.69,32.06,32.41,30.35,28.35,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 11:00:00,20.22,23.29,22.23,21.01,22.59,22.01,-2.83,394.8,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,965.4,726.64,434.73,583.26,768.25,0.0,30.74,32.12,32.77,30.41,28.42,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-13 11:15:00,20.53,22.98,22.47,21.31,22.01,21.96,-2.47,420.6,1.0,0.0,1.0,1.0,0.0,0.0,36.0,21.0,23.0,1014.59,0.0,399.38,610.55,0.0,0.0,30.48,36.0,33.03,30.14,36.0,36.0,0.043934,0.0,0.032212,0.024945,0.0,0.0
2020-01-13 11:30:00,20.61,22.84,22.61,21.39,21.73,21.86,-2.12,425.7,1.0,0.0,1.0,1.0,0.0,0.0,36.0,21.0,23.0,944.58,0.0,349.5,570.46,0.0,0.0,30.86,36.0,33.4,30.53,36.0,36.0,0.043934,0.0,0.032212,0.024945,0.0,0.0
2020-01-13 11:45:00,20.75,22.84,22.68,21.52,21.79,21.79,-1.76,430.8,1.0,0.0,1.0,1.0,0.0,0.0,36.0,21.0,23.0,936.37,0.0,318.86,565.54,0.0,0.0,30.9,36.0,33.63,30.58,36.0,36.0,0.043934,0.0,0.032212,0.024945,0.0,0.0
2020-01-13 12:00:00,20.84,22.7,22.9,21.61,21.77,21.72,-1.49,435.9,1.0,0.0,1.0,1.0,0.0,0.0,36.0,21.0,23.0,928.37,0.0,290.21,560.57,0.0,0.0,30.94,36.0,33.84,30.62,36.0,36.0,0.043934,0.0,0.032212,0.024945,0.0,0.0
2020-01-13 12:15:00,21.04,22.54,22.82,21.12,21.81,21.66,-1.23,441.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,981.71,0.0,0.0,0.0,0.0,0.0,30.65,36.0,36.0,36.0,36.0,36.0,0.043934,0.0,0.0,0.0,0.0,0.0
2020-01-13 12:30:00,21.01,22.32,22.98,21.06,21.73,21.58,-0.97,476.4,1.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,914.88,0.0,0.0,0.0,0.0,0.0,31.02,36.0,36.0,36.0,36.0,36.0,0.043934,0.0,0.0,0.0,0.0,0.0
2020-01-13 12:45:00,21.17,22.2,23.07,21.21,21.79,21.52,-0.7,511.8,1.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,908.38,0.0,0.0,0.0,0.0,0.0,31.05,36.0,36.0,36.0,36.0,36.0,0.043934,0.0,0.0,0.0,0.0,0.0
2020-01-13 13:00:00,21.25,22.03,23.35,21.23,21.77,21.45,-0.44,547.2,1.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,900.28,0.0,0.0,0.0,0.0,0.0,31.1,36.0,36.0,36.0,36.0,36.0,0.043934,0.0,0.0,0.0,0.0,0.0
2020-01-13 13:15:00,20.97,21.97,23.46,21.42,21.88,21.39,-0.17,582.6,0.231,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,383.04,0.0,0.0,0.0,0.0,0.0,26.97,36.0,36.0,36.0,36.0,36.0,0.010148,0.0,0.0,0.0,0.0,0.0
2020-01-13 13:30:00,21.02,21.87,23.51,21.44,21.87,21.32,0.09,559.5,0.231,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,379.22,0.0,0.0,0.0,0.0,0.0,27.06,36.0,36.0,36.0,36.0,36.0,0.010148,0.0,0.0,0.0,0.0,0.0
2020-01-13 13:45:00,21.03,21.8,23.54,21.49,21.89,21.26,0.36,536.4,0.231,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,383.93,0.0,0.0,0.0,0.0,0.0,26.95,36.0,36.0,36.0,36.0,36.0,0.010148,0.0,0.0,0.0,0.0,0.0
2020-01-13 14:00:00,21.02,21.72,23.56,21.55,21.92,21.2,0.44,513.4,0.231,0.0,0.0,0.0,0.0,0.0,36.0,21.0,23.0,388.32,0.0,0.0,0.0,0.0,0.0,26.85,36.0,36.0,36.0,36.0,36.0,0.010148,0.0,0.0,0.0,0.0,0.0
2020-01-13 14:15:00,21.47,21.67,23.63,21.62,21.96,21.38,0.52,490.3,1.0,0.0,0.0,0.0,0.0,1.0,36.0,21.0,23.0,967.51,0.0,0.0,0.0,0.0,880.66,30.73,36.0,36.0,36.0,36.0,22.99,0.043934,0.0,0.0,0.0,0.0,0.01619
